Doanh thu thuan ve ban hang va cung cap dich vu,,6611827,4985013,5787140,2949328,
Gia von hang ban,,6139235,4573621,5480734,2683572,
Loi nhuan gop ve ban hang va cung cap dich vu,,472592,411392,306407,265755,
Doanh thu hoat dong tai chinh,,14151,10919,15172,44105,
Chi phi tai chinh,,125189,141195,166331,151044,
Chi phi ban hang,,101514,150791,104028,129569,
Chi phi quan ly doanh nghiep,,36696,60224,43627,53806,
Loi nhuan thuan tu hoat dong kinh doanh,,269641,85543,40535,(31537),
Loi nhuan khac,,333,5547,(3141),4417,
Phan loi nhuan/lo tu cong ty lien ket lien doanh,,,,,,
Tong loi nhuan ke toan truoc thue,,269974,91090,37393,(27120),
Loi nhuan sau thue thu nhap doanh nghiep,,251376,87428,30503,(29499),
Loi nhuan sau thue cua co dong Cong ty me,,226421,64680,9713,(40830),
Lai co ban tren co phieu (VND),,998,291,44,(184),
,
CAN DOI KE TOAN,Quy 3/2016
CKT/HN,Quy 4/2016
CKT/HN,Quy 1/2017
CKT/HN,Quy 2/2017
CKT/HN,
Tai san ngan han,,12883650,12998222,12385808,11464609,
Tien va cac khoan tuong duong tien,,651932,623172,879189,553252,
Cac khoan dau tu tai chinh ngan han,,914,914,,,
Cac khoan phai thu ngan han,,7406411,7653913,7233767,6683562,
Hang ton kho,,4529773,4442072,3955921,3912858,
Tai san ngan han khac,,294620,278150,316930,314937,
Tai san dai han,,3258359,3427308,4016036,3826101,
Tai san co dinh,,1415588,1695453,1687122,1951033,
Bat dong san dau tu,,,,,,
Cac khoan dau tu tai chinh dai han,,445838,404319,467451,474289,
Tong cong tai san,,16142009,16425530,16401844,15290710,
No phai tra,,12617986,12814945,13174522,12354601,
No ngan han,,11577711,11696784,12256204,11369217,
No dai han,,1040275,1118160,918319,985383,
Von chu so huu,,2893049,3610585,3227322,2936109,
Von dau tu cua chu so huu,,2270392,2270392,2270392,2270392,
Thang du von co phan,,62797,62797,62797,62797,
Loi nhuan sau thue chua phan phoi,,545418,485968,313201,187756,
Loi ich cua co dong thieu so,,630974,,,,
Tong cong nguon von,,16142009,16425530,16401844,15290710,
,
CHI SO TAI CHINH,,,Quy 3/2016
CKT/HN,Quy 4/2016
CKT/HN,Quy 1/2017
CKT/HN,Quy 2/2017
CKT/HN,
Thu nhap tren moi co phan cua 4 quy gan nhat (EPS),VND,,1206,1497,1361,1171,
Gia tri so sach cua co phieu (BVPS),VND,,13030,16261,14535,13223,
Chi so gia thi truong tren thu nhap (P/E),Lan,,9.95,30.24,155.45,(37.25),
Chi so gia thi truong tren gia tri so sach (P/B),Lan,,0.78,0.54,0.47,0.52,
Ty suat loi nhuan gop bien,%,,7.15,8.25,5.29,9.01,
Ty suat sinh loi tren doanh thu thuan,%,,3.8,1.75,0.53,(1),
Ty suat loi nhuan tren von chu so huu binh quan (ROEA),%,,8.08,1.99,0.28,(1.32),
Ty suat sinh loi tren tong tai san binh quan (ROAA),%,,1.43,0.4,0.06,-,
Ty so thanh toan hien hanh (ngan han),Lan,,1.11,1.11,1.01,1.01,
Kha nang thanh toan lai vay,Lan,,3.34,1.71,1.28,0.76,
Ty so No tren Tong tai san,%,,78.17,78.02,80.32,80.8,
Ty so No vay tren Von chu so huu,%,,295.92,240.43,258.3,274.86,
