Doanh thu thuan ve ban hang va cung cap dich vu,,109678,104676,131829,303145,
Gia von hang ban,,81785,85240,98239,282563,
Loi nhuan gop ve ban hang va cung cap dich vu,,27893,19437,33590,20582,
Doanh thu hoat dong tai chinh,,949,903,2679,1147,
Chi phi tai chinh,,3017,2102,29341,1592,
Chi phi ban hang,,7910,9494,10029,9063,
Chi phi quan ly doanh nghiep,,7926,3034,8722,2059,
Loi nhuan thuan tu hoat dong kinh doanh,,9989,5709,(11823),9015,
Loi nhuan khac,,(846),(1076),(971),(410),
Phan loi nhuan/lo tu cong ty lien ket lien doanh,,,,,,
Tong loi nhuan ke toan truoc thue,,9144,4633,(12794),8604,
Loi nhuan sau thue thu nhap doanh nghiep,,7768,3910,(11358),7466,
Loi nhuan sau thue cua co dong Cong ty me,,7768,3910,(11358),7466,
Lai co ban tren co phieu (VND),,564,284,(825),542,
,
CAN DOI KE TOAN,Quy 2/2016
CKT/DL,Quy 3/2016
CKT/DL,Quy 4/2016
CKT/DL,Quy 1/2017
CKT/DL,
Tai san ngan han,,716399,715836,784133,781289,
Tien va cac khoan tuong duong tien,,4838,13076,36439,21447,
Cac khoan dau tu tai chinh ngan han,,,,,,
Cac khoan phai thu ngan han,,641995,654357,706921,719802,
Hang ton kho,,69046,48013,40161,39509,
Tai san ngan han khac,,519,390,613,531,
Tai san dai han,,450331,452129,423864,201173,
Tai san co dinh,,92390,84950,81687,78427,
Bat dong san dau tu,,,,,63412,
Cac khoan dau tu tai chinh dai han,,35746,35746,9504,9504,
Tong cong tai san,,1166730,1167964,1207997,982462,
No phai tra,,437773,435098,486488,239373,
No ngan han,,214199,211524,486488,233332,
No dai han,,223574,223574,,6042,
Von chu so huu,,728956,732866,721509,743088,
Von dau tu cua chu so huu,,140000,140000,140000,140000,
Thang du von co phan,,210885,210885,210885,210885,
Loi nhuan sau thue chua phan phoi,,388107,392017,380660,402239,
Loi ich cua co dong thieu so,,,,,,
Tong cong nguon von,,1166730,1167964,1207997,982462,
,
CHI SO TAI CHINH,,,Quy 2/2016
CKT/DL,Quy 3/2016
CKT/DL,Quy 4/2016
CKT/DL,Quy 1/2017
CKT/DL,
Thu nhap tren moi co phan cua 4 quy gan nhat (EPS),VND,,1553,1602,573,565,
Gia tri so sach cua co phieu (BVPS),VND,,52938,53222,52397,53964,
Chi so gia thi truong tren thu nhap (P/E),Lan,,35.81,67.44,(21.34),28.96,
Chi so gia thi truong tren gia tri so sach (P/B),Lan,,0.38,0.36,0.34,0.29,
Ty suat loi nhuan gop bien,%,,25.43,18.57,25.48,6.79,
Ty suat sinh loi tren doanh thu thuan,%,,7.08,3.74,(8.62),2.46,
Ty suat loi nhuan tren von chu so huu binh quan (ROEA),%,,1.07,0.53,(1.56),1.02,
Ty suat sinh loi tren tong tai san binh quan (ROAA),%,,0.67,0.33,(0.96),0.69,
Ty so thanh toan hien hanh (ngan han),Lan,,3.34,3.38,1.61,3.35,
Kha nang thanh toan lai vay,Lan,,4.24,3.23,(4.6),6.58,
Ty so No tren Tong tai san,%,,37.52,37.25,40.27,24.36,
Ty so No vay tren Von chu so huu,%,,19.15,19.1,16.03,18.55,
